"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","significance"
0,-1.71515130200967,0.059,0.188,0,"TCTEX1D1","Down in KO"
0,-2.2262706209396,0.041,0.17,0,"FGF12","Down in KO"
0,-2.35447761766342,0.072,0.201,0,"EGFL6","Down in KO"
0,-4.02898046122902,0.008,0.136,0,"EBF1","Down in KO"
0,-3.21038425368704,0.022,0.15,0,"SEMA6D","Down in KO"
0,-2.96949553473532,0.028,0.156,0,"RAB3A","Down in KO"
0,-1.63744288578105,0.06,0.187,0,"C1orf53","Down in KO"
0,-0.84585654274084,0.681,0.808,0,"SRP9","Down in KO"
0,-2.24645143954713,0.041,0.168,0,"AC079385.1","Down in KO"
0,-2.33793936338266,0.041,0.167,0,"SDC3","Down in KO"
0,0.664887468574014,0.858,0.732,0,"PPIB","Up in KO"
0,-0.755953248844354,0.647,0.771,0,"DYNLT1","Down in KO"
0,-2.30937855660961,0.036,0.16,0,"CADPS2","Down in KO"
0,-7.10017957075176,0.002,0.126,0,"RGCC","Down in KO"
0,-4.89867776119217,0.005,0.129,0,"INSM1","Down in KO"
0,-2.54220099830171,0.047,0.17,0,"NEDD4L","Down in KO"
0,-2.65673960980895,0.027,0.15,0,"DPYSL5","Down in KO"
0,-2.1736507096868,0.036,0.159,0,"ZNF423","Down in KO"
0,-3.06953753927391,0.02,0.143,0,"PTPRO","Down in KO"
0,-4.94553160751579,0.004,0.126,0,"AC092958.4","Down in KO"
0,-4.34334779242928,0.008,0.13,0,"FOXP2","Down in KO"
0,-2.96905342534219,0.023,0.145,0,"NKAIN4","Down in KO"
0,-4.60601735156643,0.006,0.127,0,"ELAVL4","Down in KO"
0,-3.30692977668703,0.022,0.143,0,"PPP1R14A","Down in KO"
0,-1.79794149370591,0.05,0.17,0,"SRGAP1","Down in KO"
0,-4.18841072541314,0.009,0.128,0,"FSTL5","Down in KO"
0,-2.82667766672767,0.024,0.143,0,"KLF7","Down in KO"
0,-2.161082059286,0.042,0.161,0,"NDRG4","Down in KO"
0,-2.63117854531162,0.028,0.146,0,"GNG4","Down in KO"
0,-6.02266890092302,0.002,0.12,0,"CFLAR","Down in KO"
0,-5.09901195746597,0.006,0.124,0,"EDNRB","Down in KO"
0,-2.77390901986258,0.036,0.154,0,"GATM","Down in KO"
0,-3.19036402499865,0.015,0.131,0,"CD200","Down in KO"
0,-3.18199947433728,0.017,0.133,0,"AL589740.1","Down in KO"
0,-4.62619057019888,0.007,0.123,0,"KCNH7","Down in KO"
0,-3.04045878326703,0.017,0.132,0,"MEIS1","Down in KO"
0,-10.1610199377347,0,0.115,0,"TUBB4A","Down in KO"
0,-2.3440722326959,0.035,0.15,0,"LRRTM4","Down in KO"
0,-2.02232859671534,0.043,0.157,0,"EFNB3","Down in KO"
0,-2.67652674816748,0.027,0.141,0,"SCN3A","Down in KO"
0,-2.04860264191351,0.035,0.149,0,"STRIP2","Down in KO"
0,-4.38673067572776,0.006,0.12,0,"SYT4","Down in KO"
0,-1.92213978081459,0.038,0.151,0,"SULT1A1","Down in KO"
0,-4.62270952537762,0.011,0.123,0,"VGF","Down in KO"
0,-3.2464239100088,0.015,0.127,0,"ZNF433-AS1","Down in KO"
0,-1.86881593516386,0.042,0.154,0,"SYT5","Down in KO"
0,-5.69542795534921,0.003,0.113,0,"VCAM1","Down in KO"
0,-2.91481933009923,0.017,0.127,0,"AC073050.1","Down in KO"
0,-5.9357303851254,0.002,0.112,0,"C2orf80","Down in KO"
0,-1.91140744109806,0.043,0.153,0,"LRRN3","Down in KO"
0,-3.63700150466693,0.012,0.122,0,"CELF5","Down in KO"
0,-2.7848604289757,0.023,0.132,0,"GABRB3","Down in KO"
0,-2.8388720461208,0.023,0.132,0,"CELF4","Down in KO"
0,-3.27032042769687,0.014,0.123,0,"KCNQ3","Down in KO"
0,-0.910685384712513,0.695,0.803,0,"CFL1","Down in KO"
0,-4.07361382794208,0.008,0.116,0,"NDST3","Down in KO"
0,-5.70030656129454,0.002,0.11,0,"SHOX2","Down in KO"
0,-6.87583089167807,0.003,0.111,0,"TAC1","Down in KO"
0,-4.02714217681844,0.007,0.114,0,"THSD4","Down in KO"
0,-3.8118806011052,0.007,0.114,0,"ZIC3","Down in KO"
0,-0.826040172684605,0.709,0.816,0,"COPS9","Down in KO"
0,-3.85229197673069,0.01,0.116,0,"CPNE4","Down in KO"
0,-2.53180249765735,0.024,0.129,0,"ADD2","Down in KO"
0,-2.78177849393425,0.035,0.14,0,"NPPC","Down in KO"
0,-3.32666496043121,0.013,0.118,0,"FUT9","Down in KO"
0,-4.84315372694517,0.003,0.108,0,"IRX3","Down in KO"
0,0.632222470903689,0.852,0.747,0,"ENO1","Up in KO"
0,-2.12128111277114,0.036,0.14,0,"NES","Down in KO"
0,-8.71250647474249,0,0.104,0,"ZNF138","Down in KO"
0,-4.1086609478891,0.006,0.11,0,"MIR124-2HG","Down in KO"
0,-4.44876413013253,0.004,0.107,0,"ATP1A3","Down in KO"
0,-3.92961108786842,0.013,0.115,0,"CALB1","Down in KO"
0,-2.53278188405179,0.023,0.125,0,"SRRM4","Down in KO"
0,-3.89625420491025,0.009,0.111,0,"TOX3","Down in KO"
0,-4.0183789183498,0.007,0.109,0,"TTC9B","Down in KO"
0,-4.43190718793924,0.01,0.111,0,"NEUROG2","Down in KO"
0,-3.7907199903956,0.01,0.111,0,"COL23A1","Down in KO"
0,-3.37654837221224,0.019,0.12,0,"QPCT","Down in KO"
0,-3.98113894531233,0.008,0.108,0,"CAMK2N2","Down in KO"
0,-3.27821747709903,0.016,0.115,0,"ELAVL2","Down in KO"
0,-2.65814993660401,0.018,0.117,0,"ZNF557","Down in KO"
0,-3.14831174760829,0.01,0.109,0,"ZNF44","Down in KO"
0,-3.63888366761914,0.011,0.11,0,"DCX","Down in KO"
0,-5.13564667483824,0.003,0.102,0,"BRINP3","Down in KO"
0,-0.781035724966848,0.721,0.82,0,"SELENOW","Down in KO"
0,-2.51179308246214,0.019,0.117,0,"CACNA2D3","Down in KO"
0,-5.22237938226941,0.002,0.1,0,"AC090152.1","Down in KO"
0,-4.22481540312521,0.011,0.108,0,"GDF10","Down in KO"
0,-2.33796943812371,0.026,0.123,0,"ATL1","Down in KO"
0,-4.21224807926746,0.007,0.103,0,"CXXC4","Down in KO"
0,0.68250762917005,0.922,0.827,0,"NPM1","Up in KO"
0,-3.10013930816284,0.018,0.113,0,"GPC2","Down in KO"
0,-2.46022456244885,0.024,0.119,0,"KIRREL3","Down in KO"
0,-2.57946200342242,0.024,0.119,0,"SBK1","Down in KO"
0,-3.66585468535634,0.005,0.1,0,"GDF15","Down in KO"
0,-2.97425716449321,0.017,0.112,0,"GDAP1L1","Down in KO"
0,-3.24576777387683,0.015,0.109,0,"SFRP2","Down in KO"
0,-4.65808983302572,0.006,0.1,0,"LUZP2","Down in KO"
0,-2.18059782210646,0.022,0.116,0,"CORO2B","Down in KO"
0,-2.46897703887393,0.014,0.108,0,"NPEPL1","Down in KO"
0,-2.39271309262148,0.021,0.114,0,"PLXNA2","Down in KO"
0,-3.13201916365126,0.013,0.106,0,"ATP6V1G2","Down in KO"
0,0.71148024058504,0.94,0.847,0,"RACK1","Up in KO"
0,0.63114813995195,0.921,0.829,0,"RPL3","Up in KO"
0,-3.27493107789273,0.011,0.103,0,"ATCAY","Down in KO"
0,-2.6283052033972,0.019,0.109,0,"HECW2","Down in KO"
0,-3.1753063766838,0.013,0.103,0,"CDH20","Down in KO"
0,-0.838838312029951,0.743,0.833,0,"HSPA8","Down in KO"
0,-2.91702008633834,0.017,0.106,0,"RNF165","Down in KO"
0,0.750798891403376,0.945,0.856,0,"RPS9","Up in KO"
0,-2.36308866116917,0.02,0.108,0,"RHOBTB3","Down in KO"
0,-3.23566161854664,0.014,0.102,0,"XKR4","Down in KO"
0,-2.6112533164256,0.021,0.109,0,"DPF1","Down in KO"
0,-2.97641697494067,0.017,0.104,0,"FGF14","Down in KO"
0,-2.67536554047106,0.014,0.1,0,"FAM49A","Down in KO"
0,-3.11110476081633,0.014,0.1,0,"AMER2","Down in KO"
0,-2.63350744860055,0.015,0.1,0,"RAB3C","Down in KO"
0,0.759729668439627,0.994,0.911,0,"MALAT1","Up in KO"
0,0.508064963547346,0.874,0.795,0,"RPS20","Up in KO"
0,0.453075566470022,0.91,0.832,0,"RPL10A","NS"
0,-0.841075969871094,0.782,0.859,0,"RPS10","Down in KO"
0,0.537200414104917,0.942,0.865,0,"HSP90AB1","Up in KO"
0,0.41896905823749,0.909,0.834,0,"PFDN5","NS"
0,0.500654974983832,0.943,0.868,0,"RPS6","Up in KO"
0,-0.67909287462167,0.77,0.841,0,"ATP5MPL","Down in KO"
0,0.560391912300986,0.916,0.848,0,"SNHG29","Up in KO"
0,0.633169667754762,0.949,0.881,0,"RPS5","Up in KO"
0,0.704927049386975,0.981,0.914,0,"GSTP1","Up in KO"
0,-0.849397053837753,0.825,0.889,0,"ATP5MC3","Down in KO"
0,-0.642825946960144,0.742,0.805,0,"NDUFA1","Down in KO"
0,-0.828408654710957,0.842,0.902,0,"DYNLL1","Down in KO"
0,-0.759066659401183,0.814,0.872,0,"HSPE1","Down in KO"
0,-0.734843619123441,0.797,0.854,0,"COX7B","Down in KO"
0,0.642037724432947,0.967,0.911,0,"RPL14","Up in KO"
0,0.991561350569511,0.981,0.926,0,"RPL12","Up in KO"
0,0.4985364077,0.965,0.91,0,"RPS3","NS"
0,0.503997985713557,0.955,0.9,0,"RPL36A","Up in KO"
0,-0.689902242383493,0.802,0.855,0,"ATP5ME","Down in KO"
0,0.786259548672948,0.975,0.924,0,"RPL29","Up in KO"
0,0.609551946655406,0.972,0.921,0,"RPS19","Up in KO"
0,0.532362538078268,0.964,0.914,0,"RPL17","Up in KO"
0,-0.622844376643528,0.798,0.845,0,"COX5B","Down in KO"
0,0.406189564558858,0.95,0.904,0,"RPS11","NS"
0,-0.647797887260936,0.806,0.851,0,"ATP5MD","Down in KO"
0,0.504143515111811,0.957,0.912,0,"RPL23","Up in KO"
0,0.416885838050739,0.954,0.91,0,"RPS25","NS"
0,0.443437823313989,0.963,0.92,0,"RPL13A","NS"
0,0.933485721381413,0.987,0.945,0,"RPL13","Up in KO"
0,0.394310241306034,0.969,0.927,0,"RPL22","NS"
0,0.381562600274386,0.958,0.916,0,"RPS16","NS"
0,0.589297664630987,0.976,0.934,0,"RPS4X","Up in KO"
0,0.680472650094649,0.979,0.938,0,"RPS2","Up in KO"
0,0.802013610954575,0.981,0.941,0,"RPS18","Up in KO"
0,-1.66233397094045,0.928,0.968,0,"TMSB10","Down in KO"
0,0.641282689525078,0.978,0.939,0,"RPL18A","Up in KO"
0,-0.702897669316557,0.85,0.888,0,"COX6A1","Down in KO"
0,0.523377230292862,0.976,0.938,0,"RPL18","Up in KO"
0,-0.696065557117978,0.862,0.899,0,"COX7A2","Down in KO"
0,0.357882107867168,0.97,0.933,0,"RPL21","NS"
0,0.676679729393407,0.985,0.95,0,"RPS14","Up in KO"
0,0.868952804393553,0.989,0.954,0,"RPL28","Up in KO"
0,0.395452485647488,0.973,0.939,0,"RPL24","NS"
0,0.500625231031875,0.979,0.945,0,"RPL7A","Up in KO"
0,0.656358616744288,0.981,0.947,0,"RPL26","Up in KO"
0,0.48213451016666,0.981,0.949,0,"RPL37","NS"
0,0.499347238642854,0.983,0.951,0,"RPL19","NS"
0,0.472715674641583,0.981,0.95,0,"RPL36","NS"
0,0.345838881799567,0.976,0.946,0,"RPL5","NS"
0,0.378268136860796,0.974,0.944,0,"RPL15","NS"
0,0.597511891361603,0.987,0.957,0,"RPS15A","Up in KO"
0,0.466670315517626,0.982,0.952,0,"MIF","NS"
0,-0.713707858479943,0.787,0.817,0,"PCSK1N","Down in KO"
0,0.596578945863921,0.989,0.96,0,"RPL11","Up in KO"
0,0.672618179133151,0.988,0.959,0,"RPS8","Up in KO"
0,0.602113399390786,0.99,0.961,0,"RPS27","Up in KO"
0,0.5459736255114,0.984,0.956,0,"RPL35A","Up in KO"
0,0.297708441357102,0.981,0.954,0,"RPS7","NS"
0,0.684662106648936,0.991,0.964,0,"RPS23","Up in KO"
0,0.325772104303404,0.978,0.952,0,"RPL6","NS"
0,0.63493441730104,0.987,0.961,0,"RPS15","Up in KO"
0,0.820635424922233,0.993,0.968,0,"RPS12","Up in KO"
0,0.428864964143115,0.98,0.955,0,"RPL8","NS"
0,0.688743699556762,0.993,0.968,0,"RPS24","Up in KO"
0,0.60077566999457,0.989,0.966,0,"RPL32","Up in KO"
0,0.482259514169527,0.987,0.964,0,"RPL30","NS"
0,0.458562140335974,0.989,0.967,0,"RPL10","NS"
0,-0.777813099815874,0.934,0.954,0,"ATP5F1E","Down in KO"
0,0.332486288879631,0.985,0.966,0,"RPL34","NS"
0,1.03624877268305,0.997,0.978,0,"RPLP1","Up in KO"
0,0.37721664659467,0.989,0.971,0,"RPS28","NS"
0,0.305296165461688,0.99,0.974,0,"RPS27A","NS"
0,-0.588835323711667,0.878,0.894,0,"COX6C","Down in KO"
0,0.543055057854487,0.993,0.977,0,"RPL39","Up in KO"
0,-0.519980744333757,0.981,0.99,0,"MT-ND3","Down in KO"
0,0.284566969665344,0.997,0.991,0,"RPL41","NS"
0,-0.771082342210758,0.965,0.962,0,"ACTB","Down in KO"
0,-0.445497864845533,0.995,0.998,0,"MT-CYB","NS"
0,-0.562034485392687,0.942,0.943,0,"H3F3A","Down in KO"
0,-1.73976401512196,0.999,1,0,"TTR","Down in KO"
1.74554782738575e-307,1.59166264540747,0.4,0.235,5.25601906304123e-303,"PAWR","Up in KO"
2.3899194879171e-307,2.60459218654775,0.224,0.065,7.19628657006718e-303,"ST3GAL1","Up in KO"
4.76850296114859e-307,1.27692798575721,0.462,0.298,1.43584392663145e-302,"RORA","Up in KO"
1.98461005346777e-306,0.374391778870903,0.883,0.684,5.97585933199681e-302,"ID3","NS"
2.115738412225e-306,-2.51636853055949,0.024,0.113,6.37069993305071e-302,"ZNF385D","Down in KO"
4.07169608416208e-306,1.20104919051594,0.489,0.328,1.22602840790204e-301,"CACHD1","Up in KO"
4.40588179856721e-306,-1.46254953904194,0.131,0.295,1.32665506836657e-301,"KPNA2","Down in KO"
1.34244364557789e-305,2.30498605868189,0.228,0.067,4.04223206119959e-301,"OAS3","Up in KO"
3.35583189976184e-305,5.96710381257359,0.13,0.004,1.01047454333729e-300,"TSPAN8","Up in KO"
4.08440829015631e-305,-1.45700607238405,0.132,0.291,1.22985618024897e-300,"TPPP3","Down in KO"
4.65485678290573e-305,-2.41370777784901,0.024,0.114,1.40162392590074e-300,"CACNG4","Down in KO"
5.44669978380532e-305,1.8500307856181,0.339,0.171,1.64005577190162e-300,"AFF1","Up in KO"
3.8978248956859e-304,1.33374236661993,0.441,0.278,1.17367405433998e-299,"TPR","Up in KO"
9.61379427047202e-303,1.41950447420862,0.422,0.259,2.89480959278183e-298,"SLCO3A1","Up in KO"
1.17320537048881e-302,-1.55813563618223,0.039,0.146,3.53263869107887e-298,"CEBPZOS","Down in KO"
1.3222498732911e-302,-2.12657210693036,0.033,0.132,3.98142659346683e-298,"LRRC7","Down in KO"
3.55552014356609e-302,-1.22056408667017,0.1,0.251,1.07060267042919e-297,"PSPH","Down in KO"
1.07829522597523e-301,-1.70748194816449,0.353,0.509,3.24685475493401e-297,"BEX1","Down in KO"
1.95269658900944e-301,1.45967701837719,0.408,0.24,5.87976469916633e-297,"PALLD","Up in KO"
2.44714005262183e-301,1.80899024776623,0.343,0.177,7.3685834124496e-297,"RAB11FIP1","Up in KO"
4.27955058624004e-301,-0.791222427674358,0.82,0.815,1.28861547702274e-296,"IGFBP2","Down in KO"
9.85244048421558e-301,-0.524726983377285,0.828,0.855,2.96666835420215e-296,"COX8A","Down in KO"
3.31987495139193e-300,0.327844079709385,0.933,0.88,9.99647546613623e-296,"RPLP0","NS"
7.15899955586667e-300,-1.04095098125972,0.202,0.39,2.15564635626701e-295,"MTX2","Down in KO"
4.71617492292182e-299,-1.69387033673663,0.06,0.182,1.42008743104099e-294,"BZW2","Down in KO"
2.3903453169863e-298,-2.03994368648162,0.024,0.112,7.19756878397745e-294,"SIGIRR","Down in KO"
8.13777879116059e-298,-2.23944333803635,0.029,0.124,2.45036657180637e-293,"BCL11A","Down in KO"
9.03421603486117e-298,4.52909699936075,0.139,0.01,2.72029279025705e-293,"DSP","Up in KO"
9.67907939788797e-298,-1.14461104589478,0.188,0.371,2.91446759749805e-293,"CYB5A","Down in KO"
1.05540377914585e-297,-1.28087119395099,0.322,0.512,3.17792631938606e-293,"DYNC1I2","Down in KO"
1.7939808595944e-297,1.97173658159578,0.307,0.141,5.4018557663247e-293,"RRBP1","Up in KO"
5.95561343059863e-297,1.22188392782768,0.449,0.28,1.79329476008755e-292,"FGFR2","Up in KO"
1.15895423723189e-296,-0.964221409309981,0.306,0.507,3.48972710372893e-292,"UBE2N","Down in KO"
1.19636568780529e-296,0.816811685629818,0.626,0.486,3.6023767225505e-292,"LRPAP1","Up in KO"
1.93562255485643e-295,1.82546600824743,0.296,0.127,5.82835307492819e-291,"CYTL1","Up in KO"
2.017012996862e-295,1.50384169035332,0.396,0.232,6.07342783485116e-291,"FAM110B","Up in KO"
3.08149924707123e-293,-1.65883718346342,0.111,0.256,9.27870238285617e-289,"PTPRZ1","Down in KO"
4.08048198430263e-292,-1.03025826990727,0.195,0.378,1.22867393029337e-287,"STARD3NL","Down in KO"
5.4564367745971e-292,-1.10529355188317,0.234,0.42,1.64298767719893e-287,"EVL","Down in KO"
1.40289384512438e-291,-0.982534084545341,0.135,0.302,4.22425365705403e-287,"GPX7","Down in KO"
2.61425177494859e-291,-1.19534847082511,0.15,0.316,7.87177351954771e-287,"TRIM2","Down in KO"
2.83006461584106e-291,-1.36446581039736,0.066,0.191,8.52160756475901e-287,"ELOVL4","Down in KO"
3.53143818146871e-291,1.63352668101598,0.349,0.18,1.06335135082204e-286,"WNT2B","Up in KO"
3.8780608840729e-291,-1.09219882187672,0.169,0.345,1.16772291280319e-286,"PNMA1","Down in KO"
6.23268735674741e-291,-1.72559418904691,0.032,0.129,1.87672448999021e-286,"MAL2","Down in KO"
1.22989998989026e-290,0.43409658497485,0.815,0.73,3.70335185955857e-286,"HSPD1","NS"
2.36350676512516e-290,-2.37309120036042,0.02,0.103,7.11675522046838e-286,"CSMD1","Down in KO"
8.20135362197003e-290,-2.04823314217642,0.05,0.16,2.46950958911139e-285,"GNAO1","Down in KO"
5.00922071865059e-289,-1.06506374880088,0.187,0.368,1.50832645059288e-284,"ITGAE","Down in KO"
2.23679450853405e-288,-1.13149525654114,0.102,0.251,6.73521194464689e-284,"CCZ1","Down in KO"
6.15779911609452e-288,-0.911191055671844,0.394,0.59,1.85417489184722e-283,"STRAP","Down in KO"
1.70596394837657e-287,-2.23032943018297,0.02,0.101,5.13682804495669e-283,"COL4A2","Down in KO"
2.70271970980954e-287,-1.72152285851782,0.057,0.174,8.13815931820751e-283,"MRLN","Down in KO"
4.39042232518854e-287,1.24279536010874,0.45,0.297,1.32200006633752e-282,"SPART","Up in KO"
4.54081493994924e-287,-1.30082036564075,0.119,0.271,1.36728478656812e-282,"ARHGAP21","Down in KO"
8.7132536529047e-287,-1.38460474714465,0.059,0.179,2.62364780742614e-282,"PLEKHB1","Down in KO"
4.9230558309138e-286,-0.798260687862834,0.616,0.743,1.48238134124645e-281,"SH3BGRL3","Down in KO"
9.32377404129831e-286,1.81350278847137,0.33,0.169,2.80748160157534e-281,"RASSF3","Up in KO"
4.93083898529964e-285,2.21230700858982,0.247,0.09,1.48472492686358e-280,"PVT1","Up in KO"
1.58856751034253e-283,-1.44684285963081,0.09,0.226,4.78333563039238e-279,"SH3BP5","Down in KO"
4.35927252796238e-282,-2.18270364310607,0.021,0.103,1.31262055089475e-277,"CNTFR","Down in KO"
1.88666685263745e-281,1.4577725996729,0.374,0.212,5.68094255997663e-277,"FRMD4B","Up in KO"
3.51070892377783e-281,-1.32088952483426,0.131,0.284,1.05710956403874e-276,"DST","Down in KO"
4.81047257576374e-281,-2.52407160662111,0.021,0.102,1.44848139728822e-276,"LINC01414","Down in KO"
6.05849781586896e-281,-0.458077435090208,0.863,0.879,1.8242742773363e-276,"UBL5","NS"
1.0183963102676e-280,-2.22404547529379,0.02,0.1,3.06649312984677e-276,"RTN2","Down in KO"
2.14647972625258e-280,-1.787740012041,0.025,0.112,6.46326510371916e-276,"SGMS2","Down in KO"
8.94428251203114e-280,-1.13707095798474,0.328,0.515,2.6932129071977e-275,"GNAI2","Down in KO"
1.18873681440436e-279,-2.29033770788285,0.029,0.119,3.57940542185296e-275,"EFNA2","Down in KO"
1.31090300092977e-279,0.883507556121444,0.548,0.394,3.94726002609963e-275,"TCF4","Up in KO"
1.49534134054437e-279,-1.0197604744564,0.214,0.4,4.50262231051316e-275,"WSB2","Down in KO"
2.75798524927662e-279,-1.24609990762157,0.098,0.241,8.30456938409682e-275,"NCK2","Down in KO"
5.83836754282553e-279,0.275691552039021,0.966,0.935,1.7579908508202e-274,"FAU","NS"
6.00183743568272e-279,-1.75051369079171,0.083,0.212,1.80721327025842e-274,"KCNQ2","Down in KO"
1.18795821486743e-278,-1.13184158703937,0.242,0.425,3.57706098078731e-274,"SVBP","Down in KO"
3.83502014009469e-278,-0.489163531979562,0.859,0.891,1.15476291438391e-273,"UBB","NS"
1.31269442327855e-277,0.580236181557056,0.76,0.648,3.95265417793405e-273,"BSG","Up in KO"
7.16655192721764e-277,1.2686635455989,0.43,0.276,2.1579204508045e-272,"PRPF4B","Up in KO"
1.56349854608691e-273,-1.94483504433087,0.035,0.131,4.70785047212228e-269,"CDH4","Down in KO"
2.20126268999864e-273,-1.32211723241189,0.076,0.204,6.62822208585492e-269,"OMG","Down in KO"
3.82010984535026e-273,-0.501183411081609,0.829,0.859,1.15027327553342e-268,"ATP5PF","Down in KO"
5.40652204210391e-273,-1.4647655481449,0.062,0.18,1.62795785209791e-268,"KLF12","Down in KO"
5.65292381848275e-273,1.52951920761257,0.362,0.202,1.70215189098334e-268,"GOLGB1","Up in KO"
9.32430320766824e-273,-0.433747458614288,0.937,0.932,2.80764093886098e-268,"COX7C","NS"
3.40405029052883e-272,0.536122363414445,0.777,0.685,1.02499358298114e-267,"CSTB","Up in KO"
4.40751547549437e-272,-0.802258649431625,0.548,0.702,1.32714698482611e-267,"EIF5A","Down in KO"
3.28178845789153e-271,-1.13127321450453,0.142,0.302,9.88179322555718e-267,"TBPL1","Down in KO"
3.32055684762993e-271,2.49722462925889,0.213,0.066,9.99852872389847e-267,"DDX60L","Up in KO"
3.8615581345316e-271,-1.8806374160992,0.04,0.14,1.16275376988881e-266,"BCHE","Down in KO"
3.94667991763648e-271,1.2405309763978,0.447,0.299,1.18838478999952e-266,"WDR60","Up in KO"
1.26685040405032e-270,0.769193638802198,0.624,0.511,3.81461325163591e-266,"SRRM1","Up in KO"
1.27180988304816e-270,-1.43588715577128,0.121,0.265,3.82954673884632e-266,"C3orf14","Down in KO"
2.29068757893942e-270,-1.00522976135805,0.171,0.344,6.89748936894449e-266,"CDC42SE1","Down in KO"
5.19149364506671e-270,-0.932785226455552,0.494,0.662,1.56321065146604e-265,"ARPC2","Down in KO"
4.63177503512059e-269,-1.06023260366137,0.278,0.468,1.39467378082516e-264,"MOB4","Down in KO"
6.03997860327493e-269,-0.765276530040784,0.71,0.799,1.81869795723211e-264,"TXN","Down in KO"
1.19234549819898e-268,-0.629854004983748,0.747,0.82,3.59027152962695e-264,"ERH","Down in KO"
9.58149743195777e-268,-1.05063826834476,0.388,0.568,2.88508469173681e-263,"CALM3","Down in KO"
1.2378559831227e-267,-1.93164966348728,0.026,0.111,3.72730815078076e-263,"THY1","Down in KO"
4.05322763530162e-267,-1.17278466579662,0.193,0.367,1.22046737326567e-262,"IDH1","Down in KO"
1.61202841269717e-266,1.57145223754707,0.338,0.179,4.85397875347244e-262,"SMCHD1","Up in KO"
3.12959401847721e-266,-2.0704687492813,0.035,0.128,9.42352054903671e-262,"ADGRG1","Down in KO"
5.70168117326818e-266,1.3555502245262,0.359,0.193,1.71683321808278e-261,"CYBA","Up in KO"
6.34364165168541e-266,-2.1094053398036,0.057,0.166,1.910133937739e-261,"OLFM1","Down in KO"
9.77276270389395e-266,-1.13492723990772,0.075,0.201,2.94267657776951e-261,"CPQ","Down in KO"
4.53089117996882e-265,-2.41426427226694,0.022,0.101,1.36429664320041e-260,"DPYD","Down in KO"
6.25198443697068e-265,-2.08516204309169,0.059,0.168,1.88253503381624e-260,"PODXL2","Down in KO"
2.06525544066377e-264,-0.995282836905075,0.397,0.58,6.21869065738267e-260,"TBCB","Down in KO"
2.9287275684128e-264,1.12333945330825,0.457,0.289,8.81869158124778e-260,"CCN1","Up in KO"
4.44721223190413e-264,-1.24971146677638,0.249,0.423,1.33910007514865e-259,"DPYSL2","Down in KO"
1.00924993332324e-263,-1.8201519617033,0.092,0.221,3.03895247422962e-259,"CCSER1","Down in KO"
1.06540377440466e-263,-0.455635201453751,0.879,0.896,3.20803730510988e-259,"GABARAP","NS"
1.16178810367017e-263,0.39776982424915,0.837,0.77,3.49826015896125e-259,"EEF1G","NS"
1.44740977546535e-263,-0.863128383452364,0.256,0.449,4.35829557490373e-259,"ARL2BP","Down in KO"
1.57802137437228e-263,0.518530382628814,0.697,0.58,4.75158016037238e-259,"MTRNR2L12","Up in KO"
5.08926230497683e-263,-0.925550792903381,0.225,0.408,1.53242777265157e-258,"SNAPIN","Down in KO"
8.95078666868114e-263,-1.92733228679227,0.032,0.122,2.69517137380658e-258,"AC009244.2","Down in KO"
4.58614509929453e-262,1.75934182838784,0.333,0.181,1.38093415084858e-257,"CHSY1","Up in KO"
9.06037219941959e-262,0.947771167353809,0.415,0.229,2.72816867296723e-257,"TYRP1","Up in KO"
1.5571076177525e-261,1.8803375691334,0.304,0.15,4.68860674781455e-257,"LINC00472","Up in KO"
2.47153395336865e-261,1.51216209790854,0.368,0.216,7.44203588698834e-257,"COL6A1","Up in KO"
3.98425191131228e-261,-0.794476130108105,0.414,0.596,1.19969809301524e-256,"PGAM1","Down in KO"
4.20101836117334e-261,2.13258920239617,0.267,0.117,1.26496863873291e-256,"PLEKHH2","Up in KO"
5.08721015286757e-261,-0.729979784497241,0.558,0.7,1.53180984912995e-256,"C18orf32","Down in KO"
5.47646129389718e-261,-1.32695303464152,0.105,0.245,1.64901726020538e-256,"TP53I3","Down in KO"
6.30273935974429e-261,0.777637686098708,0.61,0.49,1.8978178486126e-256,"HNRNPU","Up in KO"
7.45620437414214e-261,-1.34702576031491,0.42,0.584,2.24513769909794e-256,"UCHL1","Down in KO"
8.03551262950991e-261,2.40739221854327,0.232,0.086,2.41957320787173e-256,"LINC02389","Up in KO"
8.72645181839683e-261,0.841415741956075,0.648,0.553,2.62762190703747e-256,"BNIP3","Up in KO"
1.70885139327888e-260,1.17370249331288,0.412,0.247,5.14552243030204e-256,"EFEMP1","Up in KO"
2.73278756129511e-260,3.38007751632241,0.137,0.017,8.22869662581572e-256,"KCNQ5","Up in KO"
3.13099283727599e-260,-0.823850711571207,0.138,0.296,9.42773253232173e-256,"CADM4","Down in KO"
7.68688621623858e-260,0.636667930555325,0.682,0.588,2.3145983085716e-255,"SERBP1","Up in KO"
1.23694722957189e-258,-1.61592026059407,0.264,0.41,3.72457180296393e-254,"C1orf194","Down in KO"
1.2492652022257e-258,-0.691224991189103,0.865,0.894,3.76166245042182e-254,"SUMO2","Down in KO"
1.70767861513156e-258,-0.723624673230702,0.769,0.819,5.14199107802265e-254,"C4orf48","Down in KO"
