"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cluster","significance"
6.3012785687014e-91,-0.635044014522487,0.888,0.961,1.89737798982168e-86,"HSPE1","0","Down in KO"
3.26802581129202e-90,-0.533521251680383,0.999,0.999,9.84035252038141e-86,"MT-CO3","0","Down in KO"
3.9846318488414e-90,0.571648207902695,0.973,0.952,1.19981249600463e-85,"NPM1","0","Up in KO"
6.95811947475609e-90,-1.58376227995231,0.076,0.282,2.09515935504381e-85,"NSMCE1","0","Down in KO"
7.87395325409633e-90,-1.03062643330896,0.476,0.777,2.37092606434095e-85,"CYCS","0","Down in KO"
8.24556962566436e-90,-1.33950326001214,0.319,0.63,2.48282346998379e-85,"DUSP1","0","Down in KO"
1.04650166462391e-89,-0.658781628557696,0.845,0.94,3.15112116234907e-85,"GNG5","0","Down in KO"
2.27302044871197e-89,-0.623552012257402,0.973,0.994,6.84429187311662e-85,"TMSB10","0","Down in KO"
7.4067437260728e-89,-0.551430493220196,0.992,0.998,2.23024460335778e-84,"MT-ND3","0","Down in KO"
1.74341886101781e-88,-1.12422612983225,0.448,0.743,5.24960853241073e-84,"SLC2A1","0","Down in KO"
2.45454155807661e-88,0.942003187453969,0.812,0.736,7.39087008552447e-84,"SLC35F1","0","Up in KO"
2.53083827767064e-88,-0.659648291268254,0.81,0.943,7.62060713789408e-84,"ATP5MF","0","Down in KO"
3.62135961585889e-88,-1.2018554741153,0.283,0.598,1.09042759393127e-83,"EPHX1","0","Down in KO"
6.58075296641653e-88,-1.70080856970549,0.065,0.255,1.98153052571768e-83,"UBAP1L","0","Down in KO"
3.00590806765252e-87,-1.52879131522207,0.286,0.562,9.05108978250852e-83,"S100A11","0","Down in KO"
8.50601939833459e-87,-0.642925045166907,0.871,0.953,2.56124750103253e-82,"ATP5MD","0","Down in KO"
1.06569404938807e-86,-1.95245134236776,0.049,0.217,3.20891135211242e-82,"ESRRG","0","Down in KO"
1.79014772796437e-86,-0.97561761372003,0.437,0.748,5.39031382367352e-82,"PGAM1","0","Down in KO"
1.81644188087114e-86,1.70599342549086,0.611,0.37,5.46948814749107e-82,"SAMD5","0","Up in KO"
1.95908167699324e-86,-2.72808734814502,0.024,0.151,5.89899083759435e-82,"ROBO1","0","Down in KO"
7.38044831736716e-86,-0.58519933845024,0.991,0.997,2.22232679284243e-81,"APOE","0","Down in KO"
1.1130728483867e-85,2.062347192052,0.559,0.321,3.35157365377719e-81,"HLA-E","0","Up in KO"
1.24782554761898e-85,-0.693565434204988,0.908,0.964,3.75732750643552e-81,"PKM","0","Down in KO"
1.70695613266079e-85,-0.90621652117313,0.56,0.814,5.1398156110549e-81,"MRPL33","0","Down in KO"
2.27357827441788e-85,0.707241586650843,0.933,0.882,6.84597154209968e-81,"SPATS2L","0","Up in KO"
4.53108569099845e-85,-0.702450110096894,0.751,0.902,1.36435521241654e-80,"NDUFB2","0","Down in KO"
4.51181672007149e-84,1.51308498241882,0.666,0.49,1.35855313258073e-79,"TSC22D1","0","Up in KO"
1.41747401773007e-83,-1.2794644988319,0.239,0.536,4.26815601478701e-79,"DHRS7","0","Down in KO"
1.87958809151531e-83,3.3451322593836,0.369,0.072,5.65962770236175e-79,"IFI44","0","Up in KO"
1.14033296957733e-82,-2.40905563480721,0.228,0.495,3.43365660469431e-78,"FHIT","0","Down in KO"
5.65559700853447e-82,-0.97552232844311,0.39,0.692,1.70295681523982e-77,"MPC2","0","Down in KO"
6.02849420729183e-82,-1.79100662760801,0.035,0.178,1.81523989075764e-77,"LYNX1","0","Down in KO"
6.47106128859269e-82,-1.13884815672973,0.201,0.489,1.94850126460815e-77,"CHPT1","0","Down in KO"
2.01121072036253e-81,-1.95097130598056,0.023,0.144,6.05595660008361e-77,"OSTF1","0","Down in KO"
3.73950976515824e-81,-0.564360414899782,0.918,0.963,1.1260037853868e-76,"UQCR10","0","Down in KO"
5.56393922890585e-80,2.58151743708219,0.414,0.12,1.67535774121584e-75,"CFB","0","Up in KO"
9.43904261423139e-80,-2.30560481257031,0.011,0.104,2.84219012157121e-75,"ZNF44","0","Down in KO"
